date cotation,semaine,marche,stade,code produit,Prix,unit,Origine,Certification,produit,Commentaire
18/03/2021,11,Legumes France DETAIL GMS,Detail,57200446,"2,39",le kg,France,Non Biologique,POIREAU, France entier vrac
18/03/2021,11,Legumes France DETAIL GMS,Detail,57200445,"2,36",le kg,France,Non Biologique,POIREAU ,France entier botte 1kg
18/03/2021,11,Legumes France DETAIL GMS,Detail,57230044,"5,48",le kg,Hors France,Biologique,POIVRON, hors Fr. Biologique
18/03/2021,11,Legumes France DETAIL GMS,Detail,57230045,"2,47",le cdt 2,Hors France,Biologique,POIVRON, hors Fr. Biologique cdt 2
18/03/2021,11,Legumes France DETAIL GMS,Detail,57228401,"3,8",le kg,Hors France,Non Biologique,POIVRON, hors Fr. vrac
18/03/2021,11,Legumes France DETAIL GMS,Detail,57212837,"1,96",le kg,France,Biologique,POMME DE TERRE, France Biologique
18/03/2021,11,Legumes France DETAIL GMS,Detail,57229962,"0,42",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 10kg
18/03/2021,11,Legumes France DETAIL GMS,Detail,57229963,"0,62",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 5kg
18/03/2021,11,Legumes France DETAIL GMS,Detail,57226430,"1,57",le kg,France,Non Biologique,POMME DE TERRE, de conservation France vrac
18/03/2021,11,Legumes France DETAIL GMS,Detail,57210797,"1,05",le kg,France,Non Biologique,POMME DE TERRE four,", frites ou pure de conservation France filet 2,5kg"
18/03/2021,11,Legumes France DETAIL GMS,Detail,57210798,"1,08",le kg,France,Non Biologique,POMME DE TERRE vapeur ou rissole," de conservation France filet 2,5kg"
18/03/2021,11,Legumes France DETAIL GMS,Detail,57230047,"7,12",le kg,Hors France,Biologique,TOMATE cerise, hors Fr. Biologique
18/03/2021,11,Legumes France DETAIL GMS,Detail,57219119,"11,64",le kg,France,Non Biologique,TOMATE cerise ronde rouge, France barq.250g
18/03/2021,11,Legumes France DETAIL GMS,Detail,57219120,"4,47",le kg,Hors France,Non Biologique,TOMATE cerise ronde rouge, hors Fr. barq.250g
18/03/2021,11,Legumes France DETAIL GMS,Detail,57200769,"6,6",le kg,France,Non Biologique,TOMATE cocktail, France barq.500g
18/03/2021,11,Legumes France DETAIL GMS,Detail,57200472,"4,62",le kg,Hors France,Non Biologique,TOMATE cocktail, hors Fr. barq.500g
18/03/2021,11,Legumes France DETAIL GMS,Detail,57225508,"5,56",le kg,France,Non Biologique,TOMATE ctele rouge, France vrac
18/03/2021,11,Legumes France DETAIL GMS,Detail,57225509,"4,33",le kg,Hors France,Biologique,TOMATE ronde, ou ronde grappe hors Fr. Biologique
18/03/2021,11,Legumes France DETAIL GMS,Detail,57229114,"2,72",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne 57-67 ou 67-82mm vrac
18/03/2021,11,Legumes France DETAIL GMS,Detail,57228282,"1,92",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne filet 1kg
18/03/2021,11,Legumes France DETAIL GMS,Detail,57229106,"2,63",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne grappe vrac
18/03/2021,11,Legumes France DETAIL GMS,Detail,57228284,"3,47",le kg,France,Non Biologique,TOMATE ronde rouge, France grappe vrac
18/03/2021,11,Legumes France DETAIL GMS,Detail,57229039,"2,19",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 57-67 ou 67-82mm vrac
18/03/2021,11,Legumes France DETAIL GMS,Detail,57229076,"3,33",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 77-82 ou 82-102mm vrac
18/03/2021,11,Legumes France DETAIL GMS,Detail,57228285,"1,95",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc filet 1kg
25/03/2021,12,Legumes France DETAIL GMS,Detail,57225241,"3,02",le filet,France,Non Biologique,AIL blanc, sec France 50-70 ou 60-80mm filet 3 ttes
25/03/2021,12,Legumes France DETAIL GMS,Detail,57225242,"2,93",le filet,Hors France,Non Biologique,AIL blanc, sec hors Fr. 50-70 ou 60-80mm filet 3 ttes
25/03/2021,12,Legumes France DETAIL GMS,Detail,57222308,"14,81",le kg,France,Biologique,AIL blanc sec, France Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57222233,"9,14",le kg,France,Non Biologique,AIL blanc sec, France vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57222235,"13,24",le kg,Hors France,Biologique,AIL blanc sec, hors Fr. Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57222236,9,le kg,Hors France,Non Biologique,AIL blanc sec, hors Fr. vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57222309,"13,95",le kg,France,Non Biologique,ASPERGE," ""autre que verte"" France +16 mm vrac"
25/03/2021,12,Legumes France DETAIL GMS,Detail,57230036,"18,08",le kg,France,Biologique,ASPERGE, France Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57221969,"8,04",le kg,Hors France,Non Biologique,ASPERGE, verte hors Fr. 10-16 ou 12-16mm cdt 500g
25/03/2021,12,Legumes France DETAIL GMS,Detail,57224068,"12,06",le kg,France,Non Biologique,ASPERGE ,"""autre que verte"" France +16 mm cdt 500g"
25/03/2021,12,Legumes France DETAIL GMS,Detail,57230039,"2,33",le cdt 2,Hors France,Biologique,AUBERGINE, violette hors Fr. Biologique cdt 2
25/03/2021,12,Legumes France DETAIL GMS,Detail,57230038,"3,93",le kg,Hors France,Biologique,AUBERGINE violette, hors Fr. Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57228399,"2,18",le kg,Hors France,Non Biologique,AUBERGINE violette, hors Fr. vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57230040,"1,59",la piece,Hors France,Biologique,AVOCAT, hors Fr. Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57229960,"0,84",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. filet
25/03/2021,12,Legumes France DETAIL GMS,Detail,57229961,"1,45",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200422,"1,74",le kg,France,Non Biologique,CAROTTE, France lave barq.1kg
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200423,2,le kg,France,Biologique,CAROTTE, France lave Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200424,"0,93",le kg,France,Non Biologique,CAROTTE, France lave sachet 2kg
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200425,"1,56",le kg,France,Non Biologique,CAROTTE, France lave vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200499,"2,66",la piece,France,Non Biologique,CHICORE frise, France
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200782,"2,69",la piece,Hors France,Non Biologique,CHICORE frise, hors Fr.
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200431,"3,13",la piece,France,Non Biologique,CHOU FLEUR, France
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200430,"3,29",la piece,France,Biologique,CHOU FLEUR, France Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200590,"1,12",la piece,France,Non Biologique,CONCOMBRE, France
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200437,"1,16",la piece,Hors France,Non Biologique,CONCOMBRE, hors Fr.
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200436,"2,13",la piece,Hors France,Biologique,CONCOMBRE, hors Fr. Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200441,"3,26",le kg,Hors France,Biologique,COURGETTE longue verte, hors Fr. Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200442,"1,76",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. filet 1kg
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200443,"1,98",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200497,"2,2",le kg,France,Non Biologique,ENDIVE, France sachet 1kg
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200498,"2,85",le kg,France,Non Biologique,ENDIVE, France vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57222310,"1,01",la piece,France,Non Biologique,LaitUE Batavia, France
25/03/2021,12,Legumes France DETAIL GMS,Detail,57222311,"1,03",la piece,France,Non Biologique,LaitUE Feuille de chene, France
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200504,"1,03",la piece,France,Non Biologique,LaitUE pommeee, France
25/03/2021,12,Legumes France DETAIL GMS,Detail,57229983,"1,62",la piece,France,Biologique,LaitUE pommeee-batavia-Feuille de chene, France Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200766,"2,85",le kg,France,Biologique,OIGNON jaune, France Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200460,"1,9",le kg,France,Non Biologique,OIGNON jaune, France filet 1kg
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200758,"4,49",le kg,France,Biologique,POIREAU, France entier Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200446,"2,6",le kg,France,Non Biologique,POIREAU, France entier vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200445,"2,36",le kg,France,Non Biologique,POIREAU ,France entier botte 1kg
25/03/2021,12,Legumes France DETAIL GMS,Detail,57230044,"6,38",le kg,Hors France,Biologique,POIVRON, hors Fr. Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57230045,"2,53",le cdt 2,Hors France,Biologique,POIVRON, hors Fr. Biologique cdt 2
25/03/2021,12,Legumes France DETAIL GMS,Detail,57228401,"3,89",le kg,Hors France,Non Biologique,POIVRON, hors Fr. vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57212837,"1,99",le kg,France,Biologique,POMME DE TERRE, France Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57229962,"0,49",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 10kg
25/03/2021,12,Legumes France DETAIL GMS,Detail,57229963,"0,55",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 5kg
25/03/2021,12,Legumes France DETAIL GMS,Detail,57226430,"1,63",le kg,France,Non Biologique,POMME DE TERRE, de conservation France vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57210797,"1,04",le kg,France,Non Biologique,POMME DE TERRE four,", frites ou pure de conservation France filet 2,5kg"
25/03/2021,12,Legumes France DETAIL GMS,Detail,57210798,"1,13",le kg,France,Non Biologique,POMME DE TERRE vapeur ou rissole," de conservation France filet 2,5kg"
25/03/2021,12,Legumes France DETAIL GMS,Detail,57230047,"7,62",le kg,Hors France,Biologique,TOMATE cerise, hors Fr. Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57219119,"11,8",le kg,France,Non Biologique,TOMATE cerise ronde rouge, France barq.250g
25/03/2021,12,Legumes France DETAIL GMS,Detail,57219120,"4,45",le kg,Hors France,Non Biologique,TOMATE cerise ronde rouge, hors Fr. barq.250g
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200769,"6,49",le kg,France,Non Biologique,TOMATE cocktail, France barq.500g
25/03/2021,12,Legumes France DETAIL GMS,Detail,57200472,"4,67",le kg,Hors France,Non Biologique,TOMATE cocktail, hors Fr. barq.500g
25/03/2021,12,Legumes France DETAIL GMS,Detail,57225508,"5,33",le kg,France,Non Biologique,TOMATE ctele rouge, France vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57225509,"4,27",le kg,Hors France,Biologique,TOMATE ronde, ou ronde grappe hors Fr. Biologique
25/03/2021,12,Legumes France DETAIL GMS,Detail,57229038,"3,94",le kg,Belgique,Non Biologique,TOMATE ronde rouge, Belgique 77-82 ou 82-102mm vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57229114,"2,85",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne 57-67 ou 67-82mm vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57228282,"1,95",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne filet 1kg
25/03/2021,12,Legumes France DETAIL GMS,Detail,57229106,"2,9",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne grappe vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57228306,"3,66",le kg,France,Non Biologique,TOMATE ronde rouge, France 57-67 ou 67-82mm vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57228283,"3,8",le kg,France,Non Biologique,TOMATE ronde rouge, France 77-82 ou 82-102mm vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57228284,"3,38",le kg,France,Non Biologique,TOMATE ronde rouge, France grappe vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57229039,"1,91",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 57-67 ou 67-82mm vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57229076,"3,72",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 77-82 ou 82-102mm vrac
25/03/2021,12,Legumes France DETAIL GMS,Detail,57228285,"1,96",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc filet 1kg
01/04/2021,13,Legumes France DETAIL GMS,Detail,57225241,"2,96",le filet,France,Non Biologique,AIL blanc, sec France 50-70 ou 60-80mm filet 3 ttes
01/04/2021,13,Legumes France DETAIL GMS,Detail,57225242,3,le filet,Hors France,Non Biologique,AIL blanc, sec hors Fr. 50-70 ou 60-80mm filet 3 ttes
01/04/2021,13,Legumes France DETAIL GMS,Detail,57222308,"15,01",le kg,France,Biologique,AIL blanc sec, France Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57222233,"9,26",le kg,France,Non Biologique,AIL blanc sec, France vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57222235,"13,01",le kg,Hors France,Biologique,AIL blanc sec, hors Fr. Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57222236,"9,07",le kg,Hors France,Non Biologique,AIL blanc sec, hors Fr. vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57201070,"2,24",la piece,France,Non Biologique,ARTICHAUT Globuleux, France
01/04/2021,13,Legumes France DETAIL GMS,Detail,57201071,"1,77",la piece,Hors France,Non Biologique,ARTICHAUT Globuleux, hors Fr.
01/04/2021,13,Legumes France DETAIL GMS,Detail,57222309,"11,31",le kg,France,Non Biologique,ASPERGE," ""autre que verte"" France +16 mm vrac"
01/04/2021,13,Legumes France DETAIL GMS,Detail,57230036,"17,7",le kg,France,Biologique,ASPERGE, France Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57221969,"8,53",le kg,Hors France,Non Biologique,ASPERGE, verte hors Fr. 10-16 ou 12-16mm cdt 500g
01/04/2021,13,Legumes France DETAIL GMS,Detail,57224068,"11,15",le kg,France,Non Biologique,ASPERGE ,"""autre que verte"" France +16 mm cdt 500g"
01/04/2021,13,Legumes France DETAIL GMS,Detail,57230039,"2,3",le cdt 2,Hors France,Biologique,AUBERGINE, violette hors Fr. Biologique cdt 2
01/04/2021,13,Legumes France DETAIL GMS,Detail,57230038,"3,99",le kg,Hors France,Biologique,AUBERGINE violette, hors Fr. Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57228399,"2,16",le kg,Hors France,Non Biologique,AUBERGINE violette, hors Fr. vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57230040,"1,62",la piece,Hors France,Biologique,AVOCAT, hors Fr. Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57229960,"0,84",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. filet
01/04/2021,13,Legumes France DETAIL GMS,Detail,57229961,"1,4",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200422,"1,81",le kg,France,Non Biologique,CAROTTE, France lave barq.1kg
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200423,"2,11",le kg,France,Biologique,CAROTTE, France lave Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200424,"0,93",le kg,France,Non Biologique,CAROTTE, France lave sachet 2kg
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200425,"1,56",le kg,France,Non Biologique,CAROTTE, France lave vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200499,"2,62",la piece,France,Non Biologique,CHICORE frise, France
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200782,"2,77",la piece,Hors France,Non Biologique,CHICORE frise, hors Fr.
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200431,"3,44",la piece,France,Non Biologique,CHOU FLEUR, France
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200430,"3,43",la piece,France,Biologique,CHOU FLEUR, France Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200590,"1,12",la piece,France,Non Biologique,CONCOMBRE, France
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200436,"2,06",la piece,Hors France,Biologique,CONCOMBRE, hors Fr. Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200441,"3,2",le kg,Hors France,Biologique,COURGETTE longue verte, hors Fr. Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200442,"1,79",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. filet 1kg
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200443,"1,99",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200497,"2,34",le kg,France,Non Biologique,ENDIVE, France sachet 1kg
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200498,"2,84",le kg,France,Non Biologique,ENDIVE, France vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57222310,"1,03",la piece,France,Non Biologique,LaitUE Batavia, France
01/04/2021,13,Legumes France DETAIL GMS,Detail,57222311,"1,04",la piece,France,Non Biologique,LaitUE Feuille de chene, France
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200504,"1,05",la piece,France,Non Biologique,LaitUE pommeee, France
01/04/2021,13,Legumes France DETAIL GMS,Detail,57229983,"1,66",la piece,France,Biologique,LaitUE pommeee-batavia-Feuille de chene, France Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200766,"2,9",le kg,France,Biologique,OIGNON jaune, France Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200460,"1,9",le kg,France,Non Biologique,OIGNON jaune, France filet 1kg
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200758,"4,49",le kg,France,Biologique,POIREAU, France entier Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200446,"2,77",le kg,France,Non Biologique,POIREAU, France entier vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200445,"2,69",le kg,France,Non Biologique,POIREAU ,France entier botte 1kg
01/04/2021,13,Legumes France DETAIL GMS,Detail,57230044,"6,51",le kg,Hors France,Biologique,POIVRON, hors Fr. Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57230045,"2,59",le cdt 2,Hors France,Biologique,POIVRON, hors Fr. Biologique cdt 2
01/04/2021,13,Legumes France DETAIL GMS,Detail,57228401,"4,12",le kg,Hors France,Non Biologique,POIVRON, hors Fr. vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57212837,"1,98",le kg,France,Biologique,POMME DE TERRE, France Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57229962,"0,47",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 10kg
01/04/2021,13,Legumes France DETAIL GMS,Detail,57229963,"0,68",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 5kg
01/04/2021,13,Legumes France DETAIL GMS,Detail,57226430,"1,6",le kg,France,Non Biologique,POMME DE TERRE, de conservation France vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57210797,"1,06",le kg,France,Non Biologique,POMME DE TERRE four,", frites ou pure de conservation France filet 2,5kg"
01/04/2021,13,Legumes France DETAIL GMS,Detail,57210798,"1,15",le kg,France,Non Biologique,POMME DE TERRE vapeur ou rissole," de conservation France filet 2,5kg"
01/04/2021,13,Legumes France DETAIL GMS,Detail,57230047,"7,57",le kg,Hors France,Biologique,TOMATE cerise, hors Fr. Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57219119,"11,13",le kg,France,Non Biologique,TOMATE cerise ronde rouge, France barq.250g
01/04/2021,13,Legumes France DETAIL GMS,Detail,57219120,"4,76",le kg,Hors France,Non Biologique,TOMATE cerise ronde rouge, hors Fr. barq.250g
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200769,"6,8",le kg,France,Non Biologique,TOMATE cocktail, France barq.500g
01/04/2021,13,Legumes France DETAIL GMS,Detail,57200472,"4,91",le kg,Hors France,Non Biologique,TOMATE cocktail, hors Fr. barq.500g
01/04/2021,13,Legumes France DETAIL GMS,Detail,57225508,"5,32",le kg,France,Non Biologique,TOMATE ctele rouge, France vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57225509,"4,55",le kg,Hors France,Biologique,TOMATE ronde, ou ronde grappe hors Fr. Biologique
01/04/2021,13,Legumes France DETAIL GMS,Detail,57229038,"4,04",le kg,Belgique,Non Biologique,TOMATE ronde rouge, Belgique 77-82 ou 82-102mm vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57228282,"1,95",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne filet 1kg
01/04/2021,13,Legumes France DETAIL GMS,Detail,57229106,"2,92",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne grappe vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57228306,"3,55",le kg,France,Non Biologique,TOMATE ronde rouge, France 57-67 ou 67-82mm vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57228283,"4,01",le kg,France,Non Biologique,TOMATE ronde rouge, France 77-82 ou 82-102mm vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57228284,"3,34",le kg,France,Non Biologique,TOMATE ronde rouge, France grappe vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57229039,"2,02",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 57-67 ou 67-82mm vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57229076,"4,06",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 77-82 ou 82-102mm vrac
01/04/2021,13,Legumes France DETAIL GMS,Detail,57228285,"1,96",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc filet 1kg
08/04/2021,14,Legumes France DETAIL GMS,Detail,57225241,"2,92",le filet,France,Non Biologique,AIL blanc, sec France 50-70 ou 60-80mm filet 3 ttes
08/04/2021,14,Legumes France DETAIL GMS,Detail,57225242,"3,01",le filet,Hors France,Non Biologique,AIL blanc, sec hors Fr. 50-70 ou 60-80mm filet 3 ttes
08/04/2021,14,Legumes France DETAIL GMS,Detail,57222308,"15,31",le kg,France,Biologique,AIL blanc sec, France Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57222233,"9,25",le kg,France,Non Biologique,AIL blanc sec, France vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57222235,13,le kg,Hors France,Biologique,AIL blanc sec, hors Fr. Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57222236,"8,93",le kg,Hors France,Non Biologique,AIL blanc sec, hors Fr. vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57201070,"2,01",la piece,France,Non Biologique,ARTICHAUT Globuleux, France
08/04/2021,14,Legumes France DETAIL GMS,Detail,57201071,"1,87",la piece,Hors France,Non Biologique,ARTICHAUT Globuleux, hors Fr.
08/04/2021,14,Legumes France DETAIL GMS,Detail,57222309,"10,96",le kg,France,Non Biologique,ASPERGE," ""autre que verte"" France +16 mm vrac"
08/04/2021,14,Legumes France DETAIL GMS,Detail,57222015,"11,61",le kg,France,Non Biologique,ASPERGE," ""autre que verte"" France 10-16 ou 12-16mm cdt 500g"
08/04/2021,14,Legumes France DETAIL GMS,Detail,57230036,"16,31",le kg,France,Biologique,ASPERGE, France Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57221969,"8,62",le kg,Hors France,Non Biologique,ASPERGE, verte hors Fr. 10-16 ou 12-16mm cdt 500g
08/04/2021,14,Legumes France DETAIL GMS,Detail,57224068,"11,49",le kg,France,Non Biologique,ASPERGE ,"""autre que verte"" France +16 mm cdt 500g"
08/04/2021,14,Legumes France DETAIL GMS,Detail,57230039,"2,27",le cdt 2,Hors France,Biologique,AUBERGINE, violette hors Fr. Biologique cdt 2
08/04/2021,14,Legumes France DETAIL GMS,Detail,57230038,"3,92",le kg,Hors France,Biologique,AUBERGINE violette, hors Fr. Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57228399,"2,12",le kg,Hors France,Non Biologique,AUBERGINE violette, hors Fr. vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57230040,"1,66",la piece,Hors France,Biologique,AVOCAT, hors Fr. Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57229960,"0,84",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. filet
08/04/2021,14,Legumes France DETAIL GMS,Detail,57229961,"1,48",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200422,"1,83",le kg,France,Non Biologique,CAROTTE, France lave barq.1kg
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200423,"2,12",le kg,France,Biologique,CAROTTE, France lave Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200424,"0,91",le kg,France,Non Biologique,CAROTTE, France lave sachet 2kg
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200425,"1,6",le kg,France,Non Biologique,CAROTTE, France lave vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200499,"2,6",la piece,France,Non Biologique,CHICORE frise, France
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200782,"2,72",la piece,Hors France,Non Biologique,CHICORE frise, hors Fr.
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200431,"3,15",la piece,France,Non Biologique,CHOU FLEUR, France
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200430,"3,42",la piece,France,Biologique,CHOU FLEUR, France Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200590,"1,02",la piece,France,Non Biologique,CONCOMBRE, France
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200437,"0,96",la piece,Hors France,Non Biologique,CONCOMBRE, hors Fr.
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200436,"1,99",la piece,Hors France,Biologique,CONCOMBRE, hors Fr. Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200441,"3,12",le kg,Hors France,Biologique,COURGETTE longue verte, hors Fr. Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200442,"1,74",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. filet 1kg
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200443,"1,84",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200497,"2,27",le kg,France,Non Biologique,ENDIVE, France sachet 1kg
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200498,"2,88",le kg,France,Non Biologique,ENDIVE, France vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57222310,"1,04",la piece,France,Non Biologique,LaitUE Batavia, France
08/04/2021,14,Legumes France DETAIL GMS,Detail,57222311,"1,04",la piece,France,Non Biologique,LaitUE Feuille de chene, France
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200504,"1,05",la piece,France,Non Biologique,LaitUE pommeee, France
